fmol/mgCDW	Yu2021_N30_005R1	Yu2021_N30_005R2	Yu2021_N30_005R3	Yu2021_std_010R1	Yu2021_std_010R2	Yu2021_std_010R3	Yu2021_N30_010R1	Yu2021_N30_010R2	Yu2021_N30_010R3	Yu2021_N30_013R1	Yu2021_N30_013R2	Yu2021_N30_013R3	Yu2021_N30_018R1	Yu2021_N30_018R2	Yu2021_N30_018R3	Yu2021_N30_030R1	Yu2021_N30_030R2	Yu2021_N30_030R3	Yu2021_N30_035R1	Yu2021_N30_035R2	Yu2021_N30_035R3	Yu2021_Gln_glc1R1	Yu2021_Gln_glc1R2	Yu2021_Gln_glc1R3	Yu2021_Gln_glc2R1	Yu2021_Gln_glc2R2	Yu2021_Gln_glc2R3	Yu2021_Gln_N30R1	Yu2021_Gln_N30R2	Yu2021_Gln_N30R3	Yu2021_Phe_stdR1	Yu2021_Phe_stdR2	Yu2021_Phe_stdR3	Yu2021_Phe_N30R1	Yu2021_Phe_N30R2	Yu2021_Phe_N30R3	Yu2021_Ile_stdR1	Yu2021_Ile_stdR2	Yu2021_Ile_stdR3	Yu2021_Ile_N30R1	Yu2021_Ile_N30R2	Yu2021_Ile_N30R3
YCL057W	97.16879938	90.89276797	97.4864829	80.34302109	93.58717126	71.45883581	77.27999701	82.4923671	112.3085918	115.857246	95.17583421	98.9592445	108.2830437	102.1114711	110.6497972	131.1090029	152.0022854	115.4955151	147.5900873	122.1075937	157.4255611	75.31680689	142.3098653	106.7864126	96.28440421	72.18709608	111.2675698	75.47626371	127.9708023	132.2200335	115.8561388	121.2668458	118.6890825	149.6857311	147.5191597	122.3674184	69.18177655	93.9270014	95.6991137	166.1265244	153.4898115	148.3070933
YLR078C	51.53225044	41.97751049	44.30352087	60.42309311	72.82459925	61.13831895	44.26785606	44.03844386	56.19776596	63.97223292	55.30469748	55.32879548	70.5715253	72.67615615	56.12490999	97.09769854	102.9708404	117.8267184	126.3964776	132.7617882	105.0320741	97.50206136	105.7233034	90.40578988	91.59935916	59.85695285	68.32447571	55.82521234	85.48298891	78.07095468	86.94308132	116.6141117	75.86503225	104.7796294	90.71456436	106.3218955	60.1310264	74.30991388	68.07522288	161.2930779	109.6697373	114.6149493
YDL058W	9.904023935	9.483881172	9.728673372	14.0223173	14.85943116	11.86968291	7.53867746	8.692889405	6.588989909	10.26894875	9.006801853	10.4847068	10.38522506	11.32658517	11.08461534	16.2690402	15.18876887	15.69771867	16.95582923	18.54266373	16.99925415	21.34587941	17.98252965	22.33399037	19.95838829	10.71407372	13.33385323	5.877527665	11.79944487	12.92875847	13.9837821	18.79433993	15.32080577	15.37211152	12.85962422	14.05710798	12.01409912	15.03124677	11.97503297	11.38702871	15.85021079	11.91207444
YDL150W	18.4092064	17.03067118	14.78501891	14.59695432	22.41764243	14.82178688	14.95803308	15.8283186	36.16120989	32.58045749	31.43513814	20.63165592	24.8081553	25.48417123	31.33127029	34.62098144	55.79191202	60.30080845	70.49242938	88.708467	61.42551869	32.80997684	88.19787012	18.6507397	19.63687409	22.50259821	25.02374635	27.99977439	33.10484675	35.90799276	26.54423768	23.77736458	28.11384098	36.78349317	29.95039168	34.76257446	23.37176159	33.18359759	23.08438384	41.74070147	36.08094085	38.93907378
YGL123W	33564.617	30892.57348	34537.33464	64076.30713	71071.58655	54760.15029	27591.62396	29231.75444	36347.51733	37742.61493	31925.14415	32647.14845	40716.85392	41869.96791	40510.86588	82498.6267	82209.46613	71133.11384	108462.4303	104982.5153	114797.4024	121694.2191	137859.5801	131325.666	81645.37598	46821.09324	59542.65867	25830.71084	43455.86586	47992.74328	59375.53637	74789.7738	65848.93971	54295.07797	48487.89166	52135.94149	46675.73571	65772.64338	49996.77585	64075.23083	58532.74954	65352.05724
YER095W	47.34773464	56.96972069	34.20012099	57.1207477	85.0740861	49.01884737	47.0732342	42.24502019	49.89418391	73.72717211	61.08456017	68.47015869	74.46990812	89.6436426	73.78486197	120.4255081	143.8340878	147.186732	153.0130823	169.0226082	143.3241333	74.89526339	163.2558654	64.38183927	53.99774381	50.11865787	70.8844379	43.52056965	67.68626484	84.01422797	81.7517508	77.56733882	70.37685289	84.33195292	81.56146013	76.43102015	58.28651407	98.97692076	60.37247743	113.7703325	122.3256581	123.3385034
YNL064C	1327.570943	1288.054172	1590.520132	1149.424274	1168.151753	957.2157333	771.8966445	807.5100024	1370.260878	891.4088354	750.1603061	757.1775495	611.3558343	635.8100671	742.8235806	991.6903621	967.5373554	891.3609128	1079.870013	985.5164182	1159.391076	1510.356983	1822.079996	1966.361343	2160.420607	1264.79458	1591.370189	609.3704669	1098.972012	1094.871206	1029.807109	1318.003533	1072.220918	1390.646254	1276.088348	1189.804795	1447.622835	1739.591458	1316.816877	1435.086505	1716.435699	1409.644153
YKL015W	0.508254291	0.638239699	0.767727713	0.774890188	0.933494228	0.607409084	0.334142217	0.341176789	0.500335778	0.440014671	0.321352083	0.571008367	0.555688631	0.530739345	0.440536934	0.949624718	0.922673775	0.86248128	1.057537072	1.070134581	1.099159994	0.779780282	1.681875444	1.405342118	1.312068653	0.677243919	0.826185015	0.355309885	0.91689903	0.595331647	1.257218882	1.07041615	1.153107202	0.80594463	1.08101846	0.722329849	0.699038305	1.063783756	0.867079331	1.181188647	0.828672695	0.777411976
YCL010C	1.092918151	1.002186497	1.099869591	0.885782687	1.128382024	0.93855279	0.840775853	0.9364158	0.772055201	1.154022521	1.124973012	0.937901518	0.791432848	0.876376536	0.974900856	1.122021933	0.952517856	1.271509526	1.285835943	1.296786691	1.105053324	1.016027188	1.370229455	1.554961569	1.478752405	0.779623993	0.992663887	0.640486671	1.127801982	1.035494157	0.879029118	1.012396564	0.634014642	1.628834741	1.426537467	1.039206189	0.930289759	1.299720066	0.641120984	0.92409814	1.264015359	1.257191688
YCL011C	31.664719	26.93142747	22.3563947	47.97341775	48.05347332	45.74662313	31.35943135	27.65893154	59.04510584	43.88294389	32.35216634	44.6933399	51.911653	52.67273058	39.3058851	90.59648537	102.9752264	97.4298602	126.5762803	119.1427758	108.8900921	55.87703639	71.30338747	25.84271834	27.38096571	29.53198824	49.23653574	29.7264833	46.52304038	50.3148255	47.52364801	41.78031354	50.33809545	59.23624362	52.18197786	53.26293043	29.03446298	39.79623258	38.67076614	101.6447298	67.71171233	81.3062212
YCL014W	2.823975084	2.565580529	3.310403807	4.43023245	4.98416438	3.729833793	2.917563371	3.128832557	3.239175612	4.733286032	4.251372127	3.674025301	4.449800081	4.470712975	5.045573085	6.39723732	7.09635184	6.153100625	7.467350757	6.428104763	6.588072379	5.60545174	8.684529534	7.397632108	6.841942145	3.541164184	4.603456887	2.53981649	4.142725952	5.127115049	5.430107485	6.687235617	5.799476968	5.701424823	4.831954757	5.254885523	3.690010618	5.683783383	3.998985445	4.753770887	4.736190598	5.200814669
YCL016C	7.050143281	6.474323454	7.224773457	12.49022338	10.128804	10.0134411	0	7.711686834	5.482781705	0	6.967193394	7.534669623	8.743222686	8.573775495	9.361235765	9.249144031	10.91238532	0	10.00908565	0	10.47558928	21.65343372	17.95264888	17.83736336	16.09687455	0	10.57754673	4.690547334	9.629745391	10.24689651	10.65298184	13.12790751	0	13.38397356	10.20418384	0	11.54266517	12.93425832	10.85761584	11.58703552	0	12.60742076
YCL039W	36.05469195	29.67649567	37.36938024	35.02869429	36.7307641	36.71755345	24.40464869	27.95021938	18.49880913	32.77341102	28.58735903	29.48296033	29.35240852	28.8777204	32.2072589	32.08778069	29.42032652	26.23276314	28.37022974	24.90709637	27.63633243	38.82798638	61.09321648	58.1048224	61.95773393	29.9746279	40.67039944	18.92535623	37.53109353	39.16788746	41.40428737	48.28098964	42.42049366	50.89633963	41.36667594	41.37126085	33.0165638	49.45040011	29.57830977	32.6539716	48.65442233	30.35820172
YCL044C	22.2305668	20.85940229	23.88741583	26.91825192	30.85953989	24.11132055	16.31618678	17.44988089	17.06163341	22.57008176	19.57726393	20.74589464	21.80176652	19.25056581	21.27964851	25.7038265	28.05750481	29.75795965	29.96948301	35.10902141	37.66019962	24.6756043	31.63422032	39.96901238	41.48890907	24.62370352	29.49580622	16.0972935	27.82058165	27.8834847	32.78280502	40.9468603	33.39527405	34.28075479	29.8613579	30.87846264	26.85353437	32.85414689	32.2860901	49.54268255	34.09809411	33.85149362
YCL045C	248.5614069	214.215371	174.9690295	296.0668296	204.2695869	220.1442244	196.9303179	178.332108	164.3960747	245.2040666	221.5466068	245.2161165	222.4073169	241.7207756	231.0855628	301.9024398	212.4755904	308.7795079	217.514774	308.739059	359.4180693	257.4347476	196.7289114	208.25295	241.4347329	231.7560552	231.0494133	143.772903	304.2573401	293.8539458	250.9286452	235.3179579	270.6277019	306.5141207	299.1711215	337.3567826	236.5384437	247.7408641	233.1498307	370.4642573	330.5365206	347.742963
YCL052C	12.02472342	5.621890153	7.655402076	11.28940983	18.72421941	17.42024458	8.293270944	7.768130115	7.625905788	12.25886786	9.986867327	9.530414778	17.88349676	13.22601215	13.57116898	18.53685351	19.68900272	16.98947929	18.23993247	17.16054425	22.5378319	3.891053507	45.56117485	23.21840414	16.80973141	10.45129994	13.20989466	11.57626665	11.89145501	14.72900027	15.5418636	19.79493119	16.75413866	17.14398062	11.49520697	16.26431783	10.74756914	16.17101262	12.48918751	23.25339358	20.04327286	15.81905621
YCL055W	0.679019884	0.618850055	0.669662126	0.970225734	0.805574339	0.664295692	0.68204018	0.700124835	0.510751351	0.856318376	0.697888992	0.795893935	0.864113416	0.773765383	0.955122201	1.163658577	1.282612815	1.35402989	1.347975354	1.521931315	1.520135023	1.061119069	1.336176137	1.985636308	1.274935288	0.631082762	0.672665928	0.479268133	0.967989891	1.045987704	0.856658546	1.520448105	1.209915466	1.275580581	1.102587812	1.275830039	0.832481758	1.24955657	0.795487792	1.037905066	0.914369875	0.893746316
YCL059C	88.36890125	77.21577233	85.05601201	178.7733137	174.032783	164.9735374	61.78824084	73.64908324	44.95678587	77.86213092	66.72363048	75.5576234	96.82169756	94.40115503	97.19210016	172.3097285	157.2223479	138.837133	192.2274829	169.8370209	214.3806624	265.4646086	299.7853807	286.8823543	263.3950112	127.3515219	152.2785787	47.55017349	91.6337859	109.1336134	145.3166254	205.4096482	169.5700544	120.0769705	100.8992526	114.9066703	139.4826392	187.3175742	124.8176431	92.27006071	108.4143956	102.432277
YCL005W	0	0	1099.692908	0	0	413.8178089	425.2274955	436.3326091	0	336.1676103	307.7695498	0	0	438.3533188	369.3734711	0	663.8455385	365.6875355	618.4007445	421.0444798	512.6204583	0	0	1217.422533	976.2390656	293.2465757	452.483415	0	0	454.1797292	0	814.83509	573.254241	0	0	640.2687967	0	0	894.3424484	881.7717009	560.4676793	460.3405266
YCL008C	92.50745121	88.14205555	105.0785123	88.84355578	86.63283125	75.55334608	77.16502078	80.10421756	116.8774789	98.05307668	88.78361733	87.09924005	91.44365748	105.2783067	109.2320149	103.000651	117.7128414	87.06039115	105.8959062	80.58232794	118.2752962	92.04659235	104.8858217	127.8703865	129.6976168	87.68818929	112.101617	57.54077483	96.30887182	114.5304504	116.2965215	137.6215721	123.4249622	132.8432681	111.5462995	114.8124934	93.4767868	109.0322206	105.2826354	126.1310656	138.4688111	116.4977587
YCL009C	1124.853425	1049.20175	1339.317578	1839.996357	2231.850948	1901.424461	595.3725354	882.6309949	1433.775854	786.7036168	1099.585237	1084.955734	1155.247652	1239.654185	1178.623227	1981.810301	2062.048521	1238.104247	2277.858659	1133.26927	3366.794386	2172.125664	2533.953303	2342.643309	2682.093516	1236.136072	1889.130408	1033.396612	1593.176833	1631.081752	2169.006461	2856.247012	1841.324875	2045.2839	1783.481655	1014.748168	1751.017332	2213.316725	1930.094776	3181.229389	1198.586131	4255.978737
YCR016W	104.1355815	81.53327533	84.00871068	144.9888812	136.0745399	119.8992297	75.75389704	93.7798634	57.92969775	102.5323705	89.18755041	96.90445775	99.56666828	118.3618735	117.6294853	210.1198583	186.9060842	157.4207031	231.8853235	198.3953316	218.8046885	273.6253455	80.60192208	111.9854592	113.7800691	113.5088038	136.886374	56.74711591	120.4060305	136.4486505	87.95859027	93.27950798	113.0251225	159.8477983	104.840647	137.1503532	129.2211695	96.32998074	109.4710714	120.6709906	162.4161306	105.7337485
YCR017C	37.15341491	29.2225025	24.42995198	49.0362809	46.6344237	48.5725118	27.54486353	28.31261455	20.50749854	40.01486255	32.20531836	33.74736924	41.66437365	32.07303573	37.58125997	55.93668556	56.95921019	63.98029706	75.84509088	78.2739044	86.0532142	136.3159214	160.9213771	163.8511178	103.212939	56.88842236	61.98900898	34.5544122	53.13217989	54.92295472	114.2508424	120.2978644	109.9544299	61.70061894	54.36126773	65.68855887	57.30815955	84.52122488	69.47860472	59.55253742	69.64918147	71.01223595
YCR030C	242.4443552	219.932918	210.5614757	194.9842236	276.006397	197.6874961	181.1438679	195.7946937	218.5843266	230.1647695	199.950089	204.6272844	209.0218993	210.6557505	227.1908529	220.1058771	245.1296012	206.1619891	219.7038586	201.9389597	222.4487493	206.7934105	275.4083492	219.0330452	228.1740382	167.9687934	198.4767731	154.9613191	251.3385775	255.7607197	226.1197268	236.4346468	244.8336227	298.7719132	264.6853923	266.2746645	172.0900843	226.6977986	190.9611048	296.8128504	274.6258934	258.93025
YCR046C	40.82522985	38.59624123	44.57088937	96.92986234	121.9572554	63.46197858	35.05293547	32.04252504	51.71431291	72.7847063	65.19164231	59.00172889	83.52793789	85.419877	74.83148367	162.8125441	178.2667204	138.9360565	185.4004343	288.1279854	268.1950601	175.2363744	194.8978328	160.2750151	121.8046895	72.89987938	77.92525265	49.58748241	84.55065496	83.00681784	130.7252925	173.1153282	135.8440437	101.0547154	86.95007933	110.4175213	91.34391072	102.3750236	91.49885224	143.8869543	108.2958553	131.0619287
YCR047C	8.006785607	5.92422263	5.484843469	10.88940605	14.75625053	12.23342302	7.079401112	7.523002699	2.991668408	8.891155706	8.090744098	8.047157612	13.46768377	11.7785298	12.42467241	23.2531255	20.34049845	25.19980754	26.3881606	26.6674339	29.71988914	6.680993246	22.16882955	9.440345609	17.30275093	8.623139579	8.336013528	3.9938855	7.790528461	11.2176124	11.94331402	11.48829818	11.50503813	11.53078141	8.131606453	11.66233092	9.34660738	15.95674533	8.316454068	4.89688882	9.193945669	6.109451638
YCR051W	39.35891134	53.92673087	46.99440359	68.96773438	84.46318191	0	0	0	46.00285148	0	0	55.09547968	57.04859994	56.62528503	0	159.592615	123.5488021	0	127.7999373	0	0	1.36177036	106.5239658	69.8823485	77.28775559	0	0	145.1597229	120.831508	0	89.66102195	97.48891093	0	167.8125856	101.932884	0	40.5476494	71.46171058	90.13649615	110.4833027	0	0
YCR052W	41.29987363	39.81664629	31.69551476	33.47617998	50.91343833	28.17345423	33.55134065	33.50274836	30.07321112	56.49105372	44.99148242	41.51894642	54.46521354	50.12460166	49.39857356	70.42897459	84.36374904	86.13753914	102.2049587	94.94764656	94.33430611	32.00792648	97.33157377	31.9235019	35.05513511	33.82360833	39.1743437	36.90560065	48.9337431	49.86818167	55.38386245	45.15980725	48.10627747	52.45860035	57.27703544	55.50417765	35.51128417	57.4891165	46.7388789	63.91820242	59.1633916	63.68060173
YCR068W	9.537859217	9.35765581	6.850246067	6.341370645	5.98258152	6.067387426	7.194755542	8.113167812	3.664062808	5.41868444	4.871064178	6.062700771	4.310662138	4.064772252	4.797595461	3.20703357	3.132040347	3.334252423	3.150220342	3.513376131	4.058641107	10.14435565	11.22312627	13.37433654	10.87424969	6.231813299	6.214950657	4.249149715	8.207713186	8.831724682	6.008351498	6.634173725	4.91132686	9.195466756	9.525170624	8.951147974	6.874711223	9.373320175	6.447832381	9.25024209	11.66130236	9.691560375
YCR071C	49.70482056	43.68644331	42.67016617	129.7260302	117.9169064	119.2250608	46.6510564	42.5031728	46.7107311	79.01551988	62.20742391	66.70108476	93.44889363	94.85702755	93.08001624	166.5325407	190.8549756	160.5626491	195.4374408	174.3805561	218.9237155	203.9493948	186.7736247	238.515331	170.7302331	95.79137193	109.0296847	48.92134752	90.56188179	101.1445432	183.0374499	223.8392875	187.9541282	107.6637802	96.84590848	121.9263105	115.2167394	130.755301	104.1631762	109.7348344	142.861596	126.8103843
YCR077C	261.7107465	237.8367842	284.4943055	335.6076078	338.1512429	285.4036797	210.1246931	225.9292058	360.021583	337.3833094	298.6119016	270.1218841	310.8015946	309.8668527	350.017311	407.8579095	488.8725662	425.7648223	365.2210609	486.8252643	470.1907936	425.8132507	503.5136489	484.7773064	444.9862155	274.2263681	338.8842004	222.2855583	354.155618	372.4626412	452.0740332	550.1019868	531.0362559	465.9072098	392.7548364	416.4950451	315.5836889	364.0188337	299.9536711	417.6511725	452.7654799	429.4937957
YCR079W	24.1556451	18.81223371	18.09943285	28.31034178	24.02923407	23.50458145	15.50032305	18.70747165	15.57348799	19.619325	17.80920868	18.46880903	18.63316848	17.5263375	19.30062251	20.34118615	22.30223081	13.38550439	22.18162601	13.1276026	17.53092807	40.04860962	41.7302205	34.46926731	30.10782377	17.70251164	22.00356108	11.78880493	22.51653545	24.11699107	22.55455215	29.99873647	29.99199823	32.31902718	24.98365693	26.31444472	24.31429063	27.34467324	17.74592348	24.31572482	26.38747308	23.00585761
YCR093W	109.1637837	99.6523422	105.4445493	143.3420568	148.921843	146.754807	93.61937097	100.2445978	63.98416394	129.3708666	111.42753	121.7682542	128.8915182	122.3226666	129.3258595	164.2212868	162.7430614	160.7406364	185.4239847	177.2087344	183.4356676	213.2736945	204.4946689	225.1110202	208.2659184	107.2605609	126.8844209	69.54759806	136.5695054	145.288885	162.9955061	193.7281687	164.2904326	171.6796896	149.9965618	167.2892425	127.3450812	165.9966519	116.2470238	124.3995324	165.6593324	142.3053369
YDL126C	3812.428533	3241.240599	3753.407464	3297.472121	3314.312214	2820.717899	2775.116053	3044.812007	5595.843731	5205.864199	4466.221499	4576.824844	4169.452202	4025.325283	3878.844371	5720.199089	5558.463722	4645.340186	6468.186536	6620.831001	6687.067386	2419.687818	3160.583361	4209.342807	4046.222456	3340.41166	4527.312725	4339.370241	6473.862943	5198.684772	3394.724758	4060.850483	3889.576815	5884.048631	5906.68316	5113.476158	2850.791239	3364.592685	4326.572552	7750.65124	6969.977643	6470.999988
YML078W	3880.289845	3840.237013	4723.720379	4730.589729	5939.865544	2870.550469	3229.311399	3240.723554	9231.348404	5877.694062	4949.405545	4688.910524	4185.782989	4816.478664	5070.721807	5727.913561	6255.602055	5424.085384	6073.271747	6053.362069	7614.176834	5026.181296	9734.156194	6962.240996	5902.679527	3042.813487	4741.3734	4516.23953	7098.712817	5788.249168	6182.790257	6873.231632	6372.750397	7984.445545	6928.258107	5650.641637	3299.769092	5542.893168	4576.238838	8074.805614	7111.431594	5209.553256
YFL002C	5.228155061	3.615696039	4.414513274	7.325278231	4.611917856	7.358410664	3.935090478	4.040309676	7.706759179	7.197180304	5.05572246	4.350063647	7.071960625	7.064814085	6.109378201	10.52846233	13.15216395	14.50116612	15.98692881	19.49283263	16.5404727	11.41185231	7.413048122	11.80670235	9.017551104	5.909831291	7.093874475	5.250003502	7.974059142	6.306455714	11.08806694	8.081477918	6.8678347	9.642521161	8.192878798	9.417658852	5.914238593	7.618335148	7.442492812	12.80799378	10.04647199	9.473923484
YPL131W	2481.112564	2225.478416	2857.568466	3848.20721	5084.208882	3829.091318	2028.566619	2366.987861	3646.014542	3638.72094	3186.413608	2926.779911	3662.573009	3840.083608	3628.48084	8245.613628	8183.130342	8518.890412	11165.14935	13935.72043	12040.14492	6004.930682	8307.738957	8421.573164	5679.15652	3476.606793	4769.504825	3128.988135	4630.874425	3695.041483	3835.907683	6197.791051	4381.703892	4630.73437	4449.255337	4283.950895	3069.881911	4273.970167	3872.183767	6152.649545	5328.66918	5409.93116
YDL170W	3.73062992	4.321785095	3.92652245	3.612307437	4.190105757	3.875541776	3.234123922	3.599708671	3.122335454	3.456898617	2.994462613	3.363681403	3.191686823	2.900868365	3.36127075	3.285786471	3.658767633	3.011309103	3.990009627	2.989431127	3.845069211	4.344082625	6.84211143	5.641410339	5.632822638	3.221477014	3.933734353	1.598490713	3.331560769	3.658129876	3.26170402	4.019133991	3.388020564	5.144049974	4.422041734	4.186784594	3.594353893	5.819658176	3.018504954	3.533237257	4.351759804	4.084851327
YOR026W	3.630241448	3.173465752	3.522727855	5.062613123	5.244456708	3.849948799	3.062685803	3.130537232	3.303323844	4.767877012	3.45161547	3.643913576	3.948015422	4.098175859	4.330184867	6.036751969	6.086397372	5.175798159	6.408210709	5.222500023	6.0400106	9.572155245	10.91030084	14.23094235	9.472441898	3.684756604	4.975277288	2.670614345	5.719395089	6.155949703	6.837199583	9.06351322	7.735128788	7.351355946	6.564732124	7.277730152	4.356348238	6.888063775	4.760537177	5.616902915	5.857800972	5.444143387
