copy/pgCDW	Lahtvee2017_REF	Lahtvee2017_EtOH20	Lahtvee2017_EtOH40	Lahtvee2017_EtOH60	Lahtvee2017_Osmo02	Lahtvee2017_Osmo04	Lahtvee2017_Osmo06	Lahtvee2017_Temp33	Lahtvee2017_Temp36	Lahtvee2017_Temp38
YAL003W	45339.22573	47622.51442	43417.8103	38286.13124	49239.39024	48080.30681	51206.0736	49182.56994	50381.72408	48439.9012
YAL007C	908.0197833	1070.861812	987.8458756	1271.096559	1068.812273	1053.598465	1038.050437	956.4020462	699.960175	758.6484646
YAL012W	13484.19157	13192.1724	14250.47977	20882.97154	15546.86298	15948.62126	20129.27257	16819.0615	14444.20585	19957.40285
YAL014C	115.4072471	0	101.3902473	134.1837797	0	0	0	114.7960463	0	162.0397255
YAL016W	863.8697892	674.0771589	757.7555777	870.1668353	887.6644603	835.9973716	825.3804977	839.4553325	948.5843076	661.4717435
YAL021C	609.9050747	668.5793817	490.341903	453.1912156	552.6944276	538.4104713	571.1678501	546.874369	526.2237322	510.6691365
YAL025C	487.1356398	406.4227677	470.5977215	453.6733253	574.1629836	546.8261868	624.0240502	565.4640887	629.2081328	422.706275
YAL033W	0	0	126.1699194	0	0	0	0	0	461.4498079	82.81842662
YAL035W	424.0465239	385.4709847	394.1147981	464.4383912	427.0462203	470.9491353	507.2841294	390.8503682	451.3437906	643.4939996
YAL036C	284.6122299	297.5388934	271.2416284	203.5442343	342.0779215	405.5654272	476.887345	359.008143	389.0710408	395.3021127
YAL038W	23006.67682	20924.54532	11238.8849	17067.42432	25625.45638	26549.90388	25850.94792	25953.27657	26633.16102	51911.89231
YAL041W	0	56.95609186	63.39851804	80.90965001	0	54.01675211	42.47636486	50.57584572	56.47453477	52.00362059
YAL042W	304.6210134	258.6723936	297.0351126	311.3791701	331.1477911	305.7868499	277.4392775	254.8020836	219.6782289	223.9023055
YAL044C	6074.368635	7864.648221	6961.644341	4290.204683	5085.071136	4764.024899	3665.818695	5497.113671	5468.024277	3190.460614
YAL049C	3175.762283	4217.003979	3038.585171	2631.900891	2724.796256	2606.025175	1961.617456	3993.28397	4622.818452	3253.309239
YAL059W	152.284324	138.2062316	102.4144745	94.57782421	158.1207264	144.662744	135.1107055	182.0846208	157.5350431	110.4342576
YAL060W	1616.228657	484.3967394	326.9975098	245.58441	1572.5941	1701.619224	2291.430498	2232.427305	3007.438384	4370.699128
YAR002C-A	104.9537972	103.083933	105.5663149	125.6236582	108.9906308	102.4144808	100.5807997	104.6018777	97.83502602	101.4820237
YAR002W	86.63474511	84.01692369	90.75644107	135.3829481	110.9707485	98.82576992	82.71878468	84.89917985	96.3407946	80.80093407
YAR007C	1162.737235	1238.071642	1142.193657	1208.82601	1138.363351	1118.842187	1205.688789	998.846641	1032.88138	970.6918776
YAR015W	13452.66214	20589.49251	19313.26722	13401.4812	13958.14264	14764.79762	15427.7097	15395.40949	14586.45039	12623.9777
YAR042W	156.4321454	126.9646292	117.2363512	150.5437761	130.9869543	118.6097651	129.7421464	149.8922044	185.2213497	168.8555837
YBL004W	64.02708826	38.07041216	56.90496943	53.68167492	0	53.07374662	53.0514151	183.9243749	0	90.97405207
YBL007C	124.9646604	130.2319702	108.3884833	146.5774687	115.7612324	108.6796423	116.3629303	115.7733683	145.3892157	119.236685
YBL015W	8994.347611	22951.63433	28561.85031	14018.26399	10784.29061	10587.42997	11040.05506	12315.93824	11975.90217	3538.410372
YBL022C	364.4622771	396.0674374	525.3548546	518.3809136	371.9065814	344.1121901	359.8547604	320.7146673	357.5840923	535.9511484
YBL024W	1512.687364	1276.356293	1044.062833	1068.354853	1605.417291	1580.020359	1557.734041	1425.264836	1391.589902	1058.373675
YBL026W	1550.830719	1587.953909	1642.572416	1639.571296	1571.348441	1551.866222	1485.725316	1724.612733	1651.794546	1487.436533
YBL033C	340.5877482	353.169547	244.7468068	215.0248319	380.7698812	403.4808758	0	0	0	281.2031802
YBL036C	796.1816258	542.7495935	813.6588573	932.6099867	810.8562435	796.1520058	849.5216514	993.558105	1056.941428	991.3682853
YBL037W	45.15274959	58.12921997	68.12286845	58.37707402	55.90861933	55.62574774	54.13768973	55.42769007	67.91986091	93.79693104
YBL039C	736.0088377	523.5239458	455.3914196	455.2781131	785.2708014	795.8534239	891.0842037	905.1385339	842.7350617	757.9505552
YBL041W	1672.092059	1678.840004	1538.689512	1532.131956	1555.579173	1501.524587	1484.593592	1603.890773	1636.677704	1168.625378
YBL045C	27213.85543	37803.05115	46743.64486	41069.29572	29883.13789	29256.01946	35426.20457	28352.35318	28111.15421	16597.42006
YBL047C	229.8656174	185.9194078	257.6717034	362.1697779	222.9268355	210.7122848	234.865662	244.0674022	281.4090449	290.6610473
YBL050W	290.9033725	280.5534614	245.1142562	251.7080173	306.6473162	297.6851227	326.1188136	315.0187473	386.494448	279.0489724
YBL055C	79.78768464	63.31521526	57.19269706	49.49725319	85.30197476	76.38205292	74.05587154	68.29318978	60.9125613	77.83871963
YBL056W	770.9649105	815.4882014	926.8829554	976.1749067	730.8313161	729.1122843	702.9886103	740.4457566	891.4266869	777.0641511
YBL059C-A	137.5674065	161.2976449	267.5865531	240.092396	129.505745	138.2857186	111.304021	128.5616716	129.6898696	112.9895676
YBL059W	147.6623237	43.2344384	114.8939051	188.1594908	86.72366738	0	0	0	0	136.6658182
YBL064C	3142.3919	6164.333312	4622.253627	6327.10908	3764.545779	3841.749309	4629.276632	3420.968683	3610.007452	2259.820428
YBL068W	1494.558456	1381.264808	1581.538374	1386.60169	1524.569387	1404.226181	1380.901083	1997.427001	1775.463534	1710.470772
YBL076C	3117.977118	2493.217443	2833.59466	3673.735201	3195.022405	3297.501075	3616.089039	3007.305529	2921.00429	4151.3521
YBL078C	66.42693902	45.77209214	44.297361	53.56599765	50.29552561	46.94787007	31.23653594	55.37030851	59.38296241	40.02136677
YBL079W	173.7768659	253.8206505	191.9254023	199.3703206	241.2321149	190.9155067	125.0026121	182.018532	147.5805576	148.7248723
YBL090W	62.03604889	54.34758915	93.73918582	78.98704043	60.02825455	57.51038687	65.18522567	49.94339866	46.11727807	49.89533978
YBL091C	241.3828142	245.0724322	278.2088586	304.256224	237.5411808	220.8789927	205.3098818	216.2109413	239.6255834	220.7641503
YBL092W	11589.87726	14766.78963	13281.36286	11550.65725	14328.53895	13828.77153	14585.97764	14040.98303	14763.93962	12635.44793
YBL095W	254.822682	674.9671942	385.3705366	223.6731867	224.0460958	213.3847005	150.3214715	272.2085862	430.1438478	134.7877269
YBL098W	649.450404	643.0461701	710.1074814	686.3337834	650.7504646	593.1067235	542.5562572	642.1632824	697.5886242	643.7946453
YBL099W	46010.33122	66005.39541	71563.73526	60504.21201	49952.85446	53297.99184	60129.71489	39749.01295	40971.96914	22755.73034
YBL105C	70.8721294	71.9253685	54.00967594	75.21694231	0	56.41935637	57.49439044	66.57035921	72.02120117	56.44964287
YBR002C	135.1077208	114.0218302	141.7011384	156.4155047	0	0	0	110.7770545	118.5186082	145.7680895
YBR003W	81.37969463	63.62903702	90.6028216	80.29877477	103.4545139	95.04331813	95.10608176	62.28304196	49.50740069	98.73657402
YBR006W	109.6331879	128.8570934	85.85537864	65.34449023	102.0189381	91.34544834	83.86887667	105.8739521	122.9453439	78.22709303
YBR011C	38861.58957	41716.04691	41977.69776	40742.88529	40365.63941	41206.89589	40824.52666	42484.05573	42413.94763	46572.8439
YBR017C	52.37053336	48.64264225	58.02602963	109.73646	51.91740031	58.3938011	58.07103597	55.10409422	69.70930497	86.66325248
YBR025C	4657.733304	4522.019278	5722.223926	7489.101738	5377.722166	5511.599634	6041.899073	5729.324148	6641.341352	5688.343942
YBR026C	4876.115173	5628.378698	3149.901099	1649.162082	4316.262216	3923.5052	2118.132094	5895.272166	6451.085225	996.4945015
YBR029C	354.8854117	402.0142225	374.943412	321.6141831	294.3744706	353.3743701	414.9052848	320.8716112	702.4717555	554.6460287
YBR034C	461.7702011	371.2082794	354.3555845	297.4832361	518.6609241	477.5900448	477.2876842	439.26509	400.5064442	304.4488871
YBR035C	8216.588693	8512.939344	9360.510664	8225.039733	8669.952095	8465.818336	8448.242357	8351.871674	9035.077768	8968.164707
YBR037C	489.2104574	529.9928602	834.7438201	908.7008598	453.4319551	425.1813609	395.3200112	477.9638507	602.9884692	872.4616636
YBR039W	1472.172088	2115.226562	2335.074954	1834.343203	1647.887966	1682.59562	1640.913621	1365.826455	1417.685516	568.9742181
YBR044C	9.14236081	0	39.48218862	35.81093249	0	0	0	0	37.48563212	67.58119953
YBR046C	1922.014611	1845.141579	1159.393927	529.805262	2081.392579	1997.903717	1582.165311	1810.957946	1812.922831	308.3997536
YBR052C	2072.771383	3362.248653	3401.400543	3660.098839	1927.622513	1927.708683	1799.858206	2494.802807	2906.02414	2628.449645
YBR053C	402.3728325	436.58984	296.3354819	312.6956185	398.1971001	382.513271	414.1260646	413.3132488	476.58048	240.244165
YBR056W	1521.367266	1131.391394	752.875891	752.4622362	1225.610182	1188.145663	880.2941738	1371.78355	1374.280289	609.9168207
YBR061C	683.337197	553.5259985	542.8477684	487.1774058	655.27607	723.9250608	761.0409171	681.5280576	690.8311297	556.1520496
YBR072W	193421.6882	50848.3711	10443.56943	8005.925808	197852.7965	163398.9326	71570.30729	253830.8242	205385.3956	13798.38637
YBR079C	1490.117425	1195.428077	1420.343077	1803.883434	1589.838472	1605.737439	1785.697521	1440.116887	1410.775786	1664.857262
YBR080C	205.3992658	206.2755575	244.2128782	284.4047439	235.1372345	231.9236914	239.9514412	220.5905556	241.3296125	278.9172066
YBR082C	181.1066562	199.4164185	257.3552974	370.0960677	182.6954898	178.8548841	215.9255795	274.25963	320.1458924	379.5613201
YBR084W	199.1154124	196.3220124	217.4947476	210.4706243	200.3800705	213.9321622	236.9225704	196.7309329	182.6947672	202.7876008
YBR085C-A	1578.19973	1660.242826	1326.749945	949.1667732	1877.653915	1448.949516	1755.543919	1638.608792	1831.809841	3240.225985
YBR087W	1062.741757	993.4842108	1068.875521	1281.993388	967.847988	929.4395795	965.3990894	988.6777397	1017.962855	977.2171858
YBR088C	7290.878776	8230.097318	5917.269984	6410.780749	7914.494096	7744.06114	7609.922417	7128.316481	7323.414048	6422.653352
YBR094W	197.4485347	149.6337721	191.343143	172.7659301	149.2134528	148.0204677	176.2123079	185.0240272	181.0801895	210.1887628
YBR095C	313.0576729	368.1466057	367.4661381	401.0556013	288.6086586	258.2713137	276.3639896	374.5549996	334.8126005	242.1860876
YBR096W	151.8547306	135.4472843	191.1166819	214.7464103	147.1475856	166.9938143	197.580085	150.6542455	182.1358543	265.6941881
YBR101C	4126.130167	2244.645055	1931.918805	1468.486519	3631.535997	3366.518686	2724.791096	4075.35347	4051.518954	3229.054627
YBR102C	55.7465291	0	53.30135704	84.02695317	0	0	55.31800397	51.66633328	78.77251995	75.19436352
YBR103W	163.0945941	212.1762124	0	134.2151901	127.1884024	97.31800936	0	138.4293542	192.2010144	146.3700722
YBR104W	306.0429244	415.43643	343.0267066	154.6998928	269.1376516	353.2703345	445.6327041	474.9028394	229.0170528	180.991127
YBR106W	2075.057084	2120.396576	1688.316645	1537.403409	2117.236661	2143.152759	2167.77991	1928.316822	1847.508145	1477.454149
YBR109C	4859.524534	4874.12684	2880.189589	4064.751459	5291.342446	3812.712464	3546.37455	4547.333298	5267.913746	3828.562157
YBR110W	97.27177727	0	101.7299271	115.0927895	86.0296727	130.8307781	136.1351419	0	0	157.6915524
YBR111C	428.3843718	399.3239809	354.2363426	340.8943061	363.4117286	377.6315082	326.7853628	410.7494426	451.6219418	368.2608179
YBR115C	402.9877118	315.0127636	569.9280498	345.7439693	312.868259	284.7641316	316.1852777	372.3387963	253.3286868	395.7747023
YBR120C	539.5761601	519.0709361	696.6757921	564.7336499	545.8086033	519.8493048	469.4079371	523.4160987	569.6004278	465.3194506
YBR122C	176.2311478	156.0533305	261.5544528	236.4657539	175.8757106	193.4464202	176.2388381	138.026741	129.5922768	141.5883954
YBR123C	0	0	0	0	0	0	0	0	0	7.960580078
YBR126C	5644.017646	5193.808401	4173.796929	6705.632004	5985.398881	6084.926211	5668.842759	6033.912994	7386.441431	7090.948176
YBR127C	3973.394326	5229.101228	4460.619994	5609.899103	4395.164963	4163.618885	4256.601053	4264.683946	4298.848255	4753.67033
YBR142W	137.8918989	92.33329733	96.18830854	132.8874924	135.1792566	122.4988959	141.5724105	131.8487917	124.5605243	138.0198084
YBR143C	3849.698435	3766.443091	3364.303378	3455.706954	4455.969002	4462.084853	4625.038098	4154.025175	4144.969337	3603.27834
YBR145W	922.8743589	480.2538053	554.7879594	276.2786919	860.5533343	791.1456234	739.4345462	752.997589	758.4485027	681.1789755
YBR146W	612.70925	637.2742377	1154.748916	1078.313099	729.0915232	681.6910347	722.2187829	615.2378804	520.4352194	483.3685199
YBR149W	5139.639714	3735.291679	2586.942785	2675.600433	4446.455343	4117.822641	3370.150604	5076.358454	6269.522568	2646.056083
YBR151W	251.7533164	258.5226721	319.1093335	297.6682602	239.0195286	205.1687336	181.2095483	269.1933917	337.7399608	335.3074711
YBR154C	3157.0727	2898.092417	2979.260413	2897.110442	3402.2602	3469.436715	3643.934189	3614.171611	3597.253782	3284.549002
YBR155W	145.9295554	111.060438	114.9350217	113.4486946	136.5462042	143.3971549	143.6754145	153.8261568	146.7108128	123.5732385
YBR159W	770.0270081	1001.494035	889.9996851	1084.739602	763.1290717	782.3973479	775.7948019	740.1920437	763.0297856	786.3550374
YBR160W	2738.796859	2440.75929	2347.548575	2706.515849	2968.607354	3047.311055	3417.205168	3192.598828	3756.783157	3262.655336
YBR162C	368.0630835	399.6080414	488.7018514	406.9943502	398.3768301	383.081951	397.3881759	347.5190757	359.5174326	285.4016494
YBR164C	1405.413725	0	1219.276735	1944.398756	1780.891134	1507.422128	1594.034362	1955.228303	1713.793084	2125.430196
YBR166C	242.3567549	221.3660188	254.990057	240.8874209	254.2881013	249.5560801	314.8253496	254.5693585	196.7914401	178.9539503
YBR169C	1781.190482	706.4821588	367.4926578	560.7761234	1749.16781	1498.462857	1230.372804	2067.521126	2189.848384	977.879139
YBR170C	440.4985372	400.0897968	409.2358098	487.3557248	475.2248444	451.3572049	495.5146401	434.6449831	437.2433788	435.5598862
YBR171W	337.4154915	296.1487355	284.0559015	331.2593216	342.2439471	333.7126102	321.0918263	314.0431299	274.3098656	258.2101697
YBR176W	328.5118711	388.0977239	451.7110373	478.8080334	286.3424342	338.0917841	347.3456808	330.6208545	344.7900806	362.8978678
YBR177C	1539.322828	2610.163593	2852.087374	2903.445959	1682.093554	1519.365371	1297.357702	1323.312685	1259.915597	1940.152454
YBR189W	47375.55209	47735.52085	46939.29135	46850.62496	51900.64214	50530.34485	50980.17791	53461.72937	51727.55196	45428.28766
YBR192W	38.33153777	40.97397216	60.28738297	78.95106895	45.27331462	44.0247595	43.41441621	31.73715292	36.65300846	60.21819725
YBR196C	21458.25479	17449.47611	16440.85449	21142.8093	22761.76903	23298.12802	26424.51922	25408.00407	25785.27375	30005.64796
YBR202W	457.3163648	0	525.5160354	616.1507374	402.113189	0	303.180251	304.6606845	397.4849711	423.1044696
YBR213W	600.4626289	732.7884758	600.6746444	562.0179934	764.4077472	759.0735894	1087.722079	1161.179509	1337.69729	895.7473842
YBR214W	1287.241409	1077.478909	1019.745503	593.9117794	1557.802061	1097.760355	915.6438826	1846.235961	2046.146771	832.0781359
YBR218C	1495.786552	1181.431386	1007.78636	1108.761116	1309.077105	1319.208793	1256.621018	1400.106326	1382.793994	1060.0141
YBR221C	28126.0688	36172.46802	41677.6772	34487.70617	29442.00849	27876.61085	27382.9744	30690.93326	32966.23061	23771.37457
YBR222C	420.6660757	494.6801175	324.578278	217.0123858	643.4132632	712.6941673	1139.19742	386.3796394	374.2331669	238.2038751
YBR227C	129.5563278	165.5527239	122.2503063	119.525683	126.1835435	123.0045301	123.0087152	114.2732041	122.9422688	99.05196108
YBR245C	270.837059	265.6959959	267.3914701	409.562273	298.20299	257.2260935	198.701508	205.8768256	256.0330643	334.9468312
YBR247C	148.5107899	115.6764104	119.9234919	135.9976755	159.6403354	161.1772677	165.3328672	180.878692	167.6362794	158.0301823
YBR248C	4086.806669	3298.198196	3662.640415	2898.977927	4053.664584	4087.614793	4005.592118	3754.73322	3803.836411	3631.114133
YBR249C	1706.638377	1142.605197	1145.219777	799.7904834	1597.866067	1735.419949	1714.257664	1530.764879	1343.925593	963.7691739
YBR251W	47.31399345	41.96138059	77.02177542	74.35012128	60.61501251	55.49006536	49.5000411	38.37213268	38.09613571	31.52227555
YBR252W	2474.509701	2426.995679	2036.744669	1987.168444	2427.091889	2316.621745	2346.660717	2236.076442	2524.129055	2431.025783
YBR253W	0	0	0	0	0	0	0	578.9967669	0	420.8788155
YBR256C	1240.742387	817.3892657	957.8468263	671.0866067	1011.408982	971.5036333	723.090274	1111.180802	1174.553404	816.6936212
YBR260C	23.15210107	22.83750894	18.98053667	28.63352312	23.91400917	20.22376595	26.97187552	23.63334151	23.9821146	27.1473488
YBR263W	1028.935005	1113.155388	912.7226404	781.8757247	1102.575038	1048.482431	991.0132407	1048.602572	969.7654512	715.4406945
YBR268W	213.8605742	166.5368425	322.2001703	296.8385232	206.4529344	201.9222773	0	0	0	216.3589602
YBR273C	478.7832135	423.3223729	391.8616096	426.8075112	507.9882762	456.1755576	449.5488679	483.184215	550.9092151	372.2086239
YBR279W	292.2979865	294.0779559	305.3955482	312.1142471	319.1610166	314.0540373	324.4313726	302.6350724	359.3205756	286.291184
YBR280C	80.64792459	79.75531421	51.43835828	54.72929272	0	71.81703265	67.98881167	90.94277159	86.98808553	41.35502091
YBR281C	49.35242201	52.29016081	51.31725303	58.51305878	47.98903888	45.93097557	55.97057805	38.376628	54.05510689	41.31114852
YBR283C	252.3269031	343.0650748	159.2725972	210.1994758	261.9552406	349.9330324	437.7284511	208.3203583	178.7233626	881.9541012
YBR286W	1067.680779	843.7814302	750.6690398	841.2699144	1028.871907	969.5649096	855.3441054	862.3862011	754.5624195	515.8465483
YBR288C	60.24193128	56.29631447	65.56212933	75.2217162	55.28292616	59.66281128	53.76093742	50.39122251	58.65043807	61.38398048
YBR291C	785.0346288	905.6482058	1021.748467	981.7344912	1103.826526	1445.419736	1298.2825	1915.127828	1196.326753	932.479878
YCL001W	198.904513	395.7141766	0	426.2600889	419.6020948	398.6812247	416.05204	355.2966236	555.7512241	422.4900668
YCL009C	10994.0998	10391.81735	9435.859703	6167.060952	11845.46122	10941.51927	7884.999467	9884.207003	8256.017671	7206.074238
YCL011C	54.73968927	60.66657118	80.62377847	110.4746633	67.33013091	64.87327706	68.27695633	54.92903561	52.91255706	54.78608574
YCL016C	116.0517805	143.7324374	178.4523215	240.5429294	161.335386	139.1165171	84.42113429	0	94.08832944	111.0779592
YCL017C	415.1254727	472.5809624	492.7471515	457.7082762	428.6356628	412.2772605	432.0324517	409.9587127	490.5573908	588.8480405
YCL018W	12908.71902	13553.61265	15195.02647	15349.76711	13198.86285	14541.04888	14782.82851	14169.12446	15911.39249	18272.77673
YCL026C-B	1603.174733	2853.209028	2238.598851	2423.247203	3505.150121	4891.840699	11571.64509	1506.45977	1502.677298	2505.644487
YCL028W	691.0326558	671.9110241	611.5061088	690.0603444	836.4308812	747.9786982	835.5585949	831.7179331	961.4137529	780.1498488
YCL029C	0	0	0	0	0	0	0	0	0	0
YCL030C	7738.167505	6207.938251	9670.256255	8784.721016	7288.829551	7320.324222	7144.072397	7381.668454	6955.201595	13806.74863
YCL031C	78.13772214	65.95046091	65.66090962	81.56160885	70.99582454	72.51241746	73.28186934	80.80710226	84.55307863	62.1302321
YCL035C	4908.174302	4656.280271	3792.47379	5906.452012	4650.772354	4491.157704	4490.746083	6107.963341	6926.342408	5935.27601
YCL037C	681.2946767	568.9690221	774.5562221	1350.527998	818.7124564	833.8380134	821.127252	924.9311579	864.4668679	1170.492402
YCL039W	61.86946824	28.36969602	36.57575412	43.73677024	20.58006992	0	61.35903837	71.25143144	68.01422232	29.48036353
YCL040W	16254.84554	12132.89819	11976.63263	16700.23231	15978.52317	16677.50203	16092.62968	20582.53415	19624.65411	12348.98214
YCL043C	10336.58559	8477.182144	10455.36318	15015.79046	10342.78264	10527.1461	10971.43044	10442.04507	12428.76903	18120.17093
YCL044C	0	0	0	0	0	0	0	0	0	0
YCL045C	868.7751707	1012.972779	916.460791	999.3753928	838.9969674	837.1636311	747.122965	901.9113165	962.3210689	867.2317365
YCL047C	401.7306013	473.678367	327.1596594	421.3900933	633.5491124	637.6354669	848.906193	428.9870407	485.0010711	592.9648067
YCL050C	1184.259401	1210.585887	1275.836098	1461.924097	1395.454783	1277.06779	1343.684699	1518.7883	1606.488207	1936.837896
YCL052C	148.9530365	413.8241451	0	183.4800975	0	331.8333214	213.7267558	273.9346432	160.3628704	359.1495872
YCL057W	619.6274184	631.2787785	786.035161	906.3874922	594.3162664	637.4423768	724.488898	501.8947299	472.0971707	366.1531856
YCL059C	119.165392	90.65508942	111.3365778	129.1084703	126.8348341	117.1155966	122.9800639	123.3889236	106.9789748	121.1890705
YCR002C	2902.030832	2813.888367	2835.796436	2639.105799	3011.705094	2726.852054	2684.914974	2468.998541	1974.815107	739.5257511
YCR004C	3695.55352	3141.684061	2756.550275	2731.048903	3724.827366	3466.197228	2895.408356	4149.269478	5734.928434	3194.475742
YCR009C	1146.292051	1170.0283	975.3745413	1045.533547	1116.658549	1100.94957	894.0558015	1194.738095	1091.901491	689.3660282
YCR011C	280.4360857	366.7201054	260.0041188	198.2733871	217.6666467	217.7137525	171.4887282	229.116873	229.8673911	212.7351929
YCR012W	199856.8027	128825.0917	93677.74983	121672.7198	186413.3478	190775.792	182798.9788	223039.4504	198260.8967	270281.2848
