fmol/mgCDW	Yu2020_ClimR1	Yu2020_ClimR2	Yu2020_CN30R1	Yu2020_CN30R2	Yu2020_CN50R1	Yu2020_CN50R2	Yu2020_CN115R1	Yu2020_CN115R2
YER080W	346.078350993495	324.214358960923	229.802022373075	225.765928995967	129.576009321377	128.556488439186	185.579674255776	157.888009042137
YBR059C	25.7186236195723	34.8145300376586	31.7121711982204	34.0355130058882	22.1737430961502	23.0807330919766	16.5888264303152	27.8207928424647
YDR264C	146.486089995478	147.087757180913	149.876829689989	158.463659225805	104.681724093917	98.6092777611962	102.797243905933	147.98189178731
YOR335C	2386.1689219356	2626.77168963335	2801.93767117547	3375.74217420953	2021.98233153907	2153.5876141773	2132.9834719799	2703.25251483605
YMR170C	32.2789726298373	49.9306788135355	54.6490218868853	64.3591171885124	36.5060837358078	76.2152893426055	58.5434372211758	73.5856277562663
YOR374W	134056.077039976	112374.620896194	17679.255610815	17571.5149949042	8236.94386156637	9403.23866175798	12425.7684134917	9962.53146800843
YER073W	461.461353089875	501.676179880388	329.392397144329	421.549272799668	268.960831833451	256.012111726656	342.568177126353	320.267954010137
YPL061W	38445.6965854076	58297.774979486	26448.4734945364	29702.825384471	16059.6780905536	19335.7034986929	13205.4220060046	19111.8546158857
YOR175C	320.411279043073	337.586039050281	237.95251923834	222.853904574065	120.466209315463	127.747308536948	129.927733193303	168.114989421413
YBR110W	172.597096252183	173.103073702301	145.953049553155	157.094750985873	97.6563472190405	101.679572776768	118.614671024237	129.780066718105
YNL048W	162.988052030055	176.3847842038	148.49042115972	140.892029310076	74.6475041582904	80.3732728021437	67.6811705652954	98.5370058742795
YNR030W	150.498609730405	195.716401449229	211.425852228814	261.707522375793	170.037344358643	170.922987412369	128.415181811856	190.109709536533
YGL047W	146.473759965029	166.293225703824	115.482268072093	115.432744504149	56.7825629934487	66.9993642920145	48.672744123865	86.6615592407164
YBR070C	43.870363112009	50.9725999277555	41.9055159766044	39.0965096353094	22.2529526866171	23.8930293272987	20.0576649481929	31.3375529951317
YGL065C	6.90793204447759	13.8146605465814	21.910145044691	36.81945603596	15.3698092280786	36.692969463634	18.3856571705052	42.2130452165643
YBL082C	27.319467580928	35.0108290696649	29.6986709082894	36.5683016945459	24.0227348787073	21.9938461880529	17.0295671039172	25.7097657363603
YPL227C	241.056209122575	238.238517775381	209.095376086655	183.21998582979	113.364356345916	102.269149414293	103.639906345316	139.121102358672
YOR002W	8.36572050156452	9.3830233103117	9.44646514571153	11.4521265576167	8.75811217712739	8.11756694749346	4.76067291387074	10.4889998166824
YOR067C	9.67932543880521	10.1915285488641	10.8369419915757	11.4545435007094	4.88033215401943	5.1073967260158	3.35831305248955	8.29166446401217
YNL219C	613.281446195083	605.827626487747	528.731688821457	513.283832750863	276.953672589954	276.057537018128	327.681381749431	360.977840112422
YGL021W	4.62886854983	4.95032041271217	5.68821160103487	5.42420970111614	2.86101544618347	3.13987195264256	1.53006092667875	4.46332626283273
YML086C	146.791503220595	169.147808919741	182.665176555635	247.555844267787	189.357909271769	172.102567322978	283.3572322144	209.952538081823
YLR089C	334.572479508022	451.593483854695	301.120517606376	372.71593127523	188.416130097966	238.359110490247	147.938572405295	253.004376404044
YDR111C	20.0699541533892	41.6122875535305	15.3141352067633	16.6300489393016	7.30030817930291	10.3372894750433	4.43678220590274	12.6536374404733
YML035C	245.528770464889	253.670788775944	201.018844988772	200.676434941762	125.373269680889	125.943148179438	154.562639555746	163.487516380487
YDR242W	8.4323878416101	6.84189316917257	32.4862916468376	32.3957487037458	30.3761431788141	28.7720025231	54.5790463690074	38.2352153176291
YBR211C	39.8460852599718	26.9692865945805	38.5227492290796	39.0222746670397	17.6620219817642	27.6924670483661	34.5899877364243	27.9828385015921
YBR158W	4.40619054713262	5.0453720613601	5.56646761660251	5.01477912639401	2.29539345047421	2.2157025481996	2.50746650719843	2.56479748265929
YGL156W	304.768577151445	237.962394275419	109.959020964906	97.0689505012725	77.4284096109014	99.6746367875797	125.988407758529	107.175010227248
YEL036C	132.82530906787	136.347747218255	126.48414773716	127.906139346844	76.5587206869222	67.3180040509473	118.583699055141	90.5403008859685
YPR128C	439.876565175944	523.08502011108	358.299710119916	325.546551023082	141.978695136183	156.497987942646	108.749051118901	183.209393581793
YPR180W	26.0108754811887	33.6013159116005	40.8738785201681	48.5130460414423	32.2768249872499	28.7426047896452	32.6294319356723	39.3028285160539
YCL050C	517.572241305237	627.677985603065	719.813168217661	898.492970712459	595.373612332996	509.393315743615	399.435549553157	700.460641497797
YNL172W	9.86006164865994	9.93647315101399	7.90664000517878	7.78200230326807	3.55078236192433	4.58040204446286	4.69707401103465	5.80447500462104
YDR118W	12.3518671182741	13.5191361507265	8.51281051950094	9.38403305821537	5.08448105118131	5.0981513077464	5.13783777133696	6.45515922936714
YOR249C	5.10229494366523	6.24142040451616	10.3454125097122	12.8008217941738	7.71312603191043	8.26441275006243	5.69688175243437	10.7226769855537
YLR102C	0.887467055157113	1.24495532502956	1.9455483402644	1.620200441147	1.17423533149763	0.73579931627679	1.64976590951264	1.31108041522786
YBR151W	157.342441148124	144.144401430203	121.539230590492	102.688352696896	66.3789426660358	64.9991983996449	54.9567619737356	78.475659716039
YKL103C	3399.64127430952	2954.6581096225	6137.28195802075	4797.73765827126	3217.31463134581	3713.40312619833	3066.60500476568	4459.5441154461
YKL157W	593.113782371718	758.441002631601	1172.53997992038	1185.8662404776	930.817931282469	832.442543399349	794.901729220299	1173.09167933703
YBR286W	436.340111093677	526.639716316359	753.582133350936	730.269939033963	552.464408258846	673.530771408392	555.234764072847	755.245901763087
YHR113W	1797.10847211502	1612.31606872928	1357.64522038167	1167.52798928099	607.782099886474	634.080484295084	658.21970326948	722.848494554735
YJR005W	71.7335653531456	84.3433011402445	52.6507995041525	59.2754773926215	32.3207569176164	33.1478945946488	26.6111748132407	43.0480945077077
YKL135C	544.021082803499	636.450420695174	477.456780227362	447.190265916581	252.351462393871	266.04982879177	173.980181656695	330.294212038255
YBL037W	157.299474831845	197.48667206405	139.107074327615	152.119434003456	85.3848310099016	90.0654236432537	66.4252225838505	118.169442945802
YPR029C	82.5933089883836	99.9017248620081	74.5310451120595	77.8017949081604	44.3772297129747	48.2822109340131	37.8243481011828	58.4343400739648
YPL195W	317.451205943132	366.404064029967	256.763963486396	247.733776919374	145.428417166533	145.003736930231	94.2811959049758	181.804626610186
YGR261C	274.119291612685	313.343404156592	210.207397788149	196.300099100497	103.790374978366	108.316788553811	59.1386723287924	139.288779996219
YPL259C	14.8697733339682	14.8871024418609	10.6601211691216	12.8494946479001	8.63347034472529	7.04979969764762	9.08938907121046	9.45108563034209
YHL019C	13.3915965635784	12.4603793851298	11.0366529711161	9.96164767808136	5.87177324585307	5.53072851549996	6.30023121050174	7.06829180899863
YBR288C	54.4552170811259	63.8111579828283	59.7408677726501	70.0119574480142	43.3137816404987	49.0540882130251	49.7673079347496	62.4481368822531
YOL062C	12.4522496533045	11.8311202589251	12.2011322255467	15.1506218444369	8.99115644479255	8.82106972862435	11.727675292908	11.6783922161384
YKL114C	720.145579946756	707.081649729399	427.233397528432	382.523637976799	195.317803824873	212.99229272163	186.086885455597	266.229748140685
YBL019W	0.261706734532881	0.230223350487781	0.328595985349365	0.430657546675773	0.323014621933559	0.282074102998659	0.512424962580536	0.363609225108239
YLR170C	516.538768017905	412.394926718654	327.906251828814	263.666057704662	152.153749489741	147.218345138881	323.362245471465	185.737592149337
YJR058C	521.221395969639	538.007241051592	346.105662460482	311.08388441168	150.702385093053	158.193023124242	193.981931196154	208.866032893429
YJL024C	64.51311846392	62.3865983370623	67.6411849582174	68.9416338050266	46.4971804661008	45.5582772177828	68.6029520155917	56.0748858451519
YML022W	1614.1771972337	3110.95498306052	1537.39115530966	1859.56008576509	1069.48809261518	1163.72955205445	332.833883186579	1392.27985307463
YDR441C	233.498153672574	247.072894838861	233.167400906041	252.318101736092	158.761327935588	154.499127512317	178.156623905924	199.849842068918
YBR149W	3050.6791465025	4095.42542465523	3154.49041387138	3534.60729796643	2320.72989760297	2727.99504009118	2118.61645273104	3186.80731275665
YMR041C	343.388032569212	494.868610070628	404.030862090335	455.919477376125	240.510517412824	438.959758027387	271.296868910285	506.796122250787
YER036C	1214.98122726718	1115.59166533074	716.34202722345	716.375141793781	427.025120791053	441.350993371158	789.996473463448	583.445614661348
YGL105W	70.5298726627772	81.040010048441	96.9436644504363	164.720086403615	115.532738920311	121.33324626693	104.285006156003	154.7697099121
YIL062C	1929.2821120323	2445.36316392077	1989.83255601304	2242.650470209	1377.57309810948	1325.45962900212	751.823026147345	1741.25643581419
YLR370C	2128.6942876278	3294.62251583587	2046.07914790308	2047.82192348198	1141.89686843214	1366.45729041525	400.323127757179	1659.01626911575
YKL013C	110.521306853711	124.611553986032	139.416207713745	220.047870346751	166.531741439317	140.484891891064	127.953785288221	197.937438375482
YNR035C	715.553781962704	713.429986237188	614.070416542362	611.503956134011	366.566147471871	415.7728033535	601.347537231194	512.922779954509
YBR234C	530.994980643991	510.492389037275	504.401711188049	487.71670061147	306.671737838193	303.244640810566	537.47177954598	404.671224356716
YHR013C	270.293377282831	255.435517793529	188.650132916267	166.028863983522	119.808734343441	104.064900319158	188.246300502575	129.249404648314
YNR019W	237.841734874097	245.609322089196	527.299533205585	472.157877978656	265.876474937788	306.86362204135	241.47303725585	343.77305370482
YDL192W	74.3775041129005	96.6861319515106	132.805785996486	190.668820524086	131.244768672128	143.597188244841	118.949520116071	179.420547281754
YDL137W	339.504556508737	407.301083243866	425.435125508492	458.020600260643	307.823424112327	299.866183046654	240.985375345946	382.738783957847
YOR094W	15.4279741143883	15.2465695798321	16.1046034389832	16.6418543772252	9.39251058258248	10.227613507694	11.5536051916804	12.8845166033334
YOL058W	4892.73274540187	4166.42409034374	5017.02331966428	5088.76483752428	3467.97116059554	3398.0471106766	5813.54681951192	4376.20835655347
YJL071W	94.1245367458108	97.6591616306654	53.4643424074285	50.2541602848892	25.4884368859419	25.3585708316635	26.1515543069319	31.6288330448279
YJL088W	8687.9418468886	10552.4500745726	4992.36747555579	4850.74547832678	2432.07396085265	2594.05572079361	1572.01270583017	3428.73129683719
YHR018C	2911.24671392757	3471.74142819473	4860.67381788092	5348.36150034543	3019.08418993158	3809.50185229559	2631.64215213276	4641.4768038392
YER069W	2451.20841325081	2365.11297298287	1558.02983547171	1567.71138644454	987.570877703137	918.881910346317	1242.45943693354	1283.0105736744
YMR062C	2084.79252371269	2623.14912388722	1452.89139679399	1759.12025398707	1017.74723749261	1098.02466710378	775.076235602672	1395.09908056928
YOL140W	413.826726630747	415.170020591105	231.145019235663	241.454267328254	155.488470836235	148.57257644089	187.164370900518	200.137630544743
YML099C	0.896304797509877	0.855100570167526	0.714617317507622	0.790761516006027	0.418813442248622	0.435436106700446	0.55825511893898	0.605064986046387
YDR376W	44.7770317077401	38.951021222643	32.2850579002447	28.3556043010636	17.7336538249001	17.1598064803357	24.069724515528	18.7559063965979
YBR164C	365.658692285144	389.204656502913	297.514879566503	265.862716565531	149.118001444776	146.044447411229	138.414705109326	199.902760274079
YPL051W	87.7621611546547	96.0327015064384	66.1779220979312	61.4154529595554	37.6074590384481	37.7483476171847	29.740817411421	51.9022100667529
YDR127W	775.353761518961	968.098713417111	618.21761334418	671.527956877151	401.217604228118	408.366053505224	350.713263341125	507.993974399914
YGL148W	595.6333260745	1245.579541453	930.17518309003	1234.85284448416	318.164262786755	825.504609698134	560.669368346228	1017.04733300945
YDR035W	1056.29982923508	1226.54508286276	640.510272627311	619.842063483067	337.273446563773	355.812239730458	190.564232632457	418.121703640868
YBR249C	3172.34444518658	3629.10745865722	1743.77928092083	2102.83014113592	1189.82271687323	1101.90474563328	873.149104108412	1494.66477995655
YPR060C	535.604017906075	592.925010743758	865.071541609033	981.28353008224	660.969059127813	654.608534972467	600.054645581446	849.123618452042
YGL202W	1603.60239845424	1655.54105322547	2981.76055356421	3174.54263814368	2220.25048464841	2254.31114549245	1995.02886000246	2435.67117839622
YDR421W	1.70758188789976	1.65797980329383	2.18625157205173	2.79348017801938	1.98770359685559	1.71328630864007	1.24662538691693	2.22371560092102
YDL029W	1993.33585827501	1818.82834177232	1433.92131336507	1415.95986556046	851.60971480242	862.309613877768	941.83832028947	1095.8814721915
YJR065C	919.472003556333	1194.29168493406	1168.16754088746	1534.94420930923	1085.56473376005	1137.24476252656	1228.47564043093	1388.45642587644
YJL081C	119.334944647256	126.756897143104	92.5674348107732	92.303909010035	51.6352651364081	58.5445760558383	57.6097010054291	74.044235886524
YNL059C	25.2309527327519	26.0917101820569	23.0816372568017	29.283628431067	21.8180013208412	17.9857572177206	29.3590822090712	24.962653535794
YLR085C	78.5217560718437	72.4641487830711	64.1812980004638	58.9311989544917	39.8189778886809	36.3735271341438	52.3971062824196	46.8182051788366
YPR034W	260.813954969674	262.51429749851	220.773504927987	208.614923326526	104.387128607655	98.3886763240274	100.482667283976	123.884441674867
YOR141C	40.5088015524179	36.48550494043	27.4366477289727	28.7909037330618	20.2449585981029	17.6174016579485	27.1874361428962	24.382644875998
YMR033W	609.071004738609	728.702823031169	514.718623610921	483.448900407312	236.750465230021	251.05067202922	141.062961819938	317.778737361606
YLR392C	7.90056828533623	7.87936758971924	5.90901188431718	5.94343701845808	3.18389673472291	3.66338967454257	3.20053432620536	4.26486307367953
YDR101C	2056.7991314362	1792.16673904163	914.492158422948	877.287257326269	505.769254099087	439.03719910543	698.974858366903	584.124131440215
YMR116C	814.729101777327	745.041617239676	803.329871714926	1281.7673299385	1276.02464476852	783.68988843361	1615.44605173991	1030.79763129765
YJL115W	102.0242283936	135.394526405601	105.787636267194	163.364797351609	116.457087371357	96.8723470804696	44.6801120869559	143.17560992258
YIL130W	44.6445296790105	48.8128170991673	45.4698867215403	47.6479430243774	25.4978654749528	27.3841280231567	24.0269658823803	33.5715361876251
YMR119W	16.4146215251075	23.3296344981978	16.9292648312976	16.8358187100397	7.1308700649999	9.34783044239703	4.59816984123664	9.89994414899321
YGR097W	4.25094096730547	4.13932430089896	2.6989759992146	2.3875281180014	1.33311846556787	1.72395602646553	1.48711839893987	2.06435357371719
YDL088C	28.7664791471809	27.9360963664317	21.0329294575088	22.0996779071652	14.9386958829596	14.7136574497788	17.4310492502844	18.5540121197956
YPR145W	1505.9169841016	1264.9923479851	1043.95611123017	1055.04236185469	737.59778024442	622.308876993362	985.374722023312	839.24791102776
YGR124W	1089.23327101737	1035.57484538605	517.315388752929	588.224509285974	347.302547441148	296.002991141338	358.03839374815	401.860828407303
YLR160C	1146.39899595872	2371.01711317688	137174.561774622	109983.639746808	77412.4865714554	79434.0730932106	51080.197170194	95151.894411518
YER101C	8.9009658094555	8.8918450234914	10.5984147097248	12.6578083351555	10.1409627645352	9.75269981186112	16.5053673650237	11.510892532457
YGL180W	22.6693367680827	25.8545803836556	21.8419826610476	21.694678141285	12.5981154497751	13.3714076678436	7.83712788443457	16.2090728948411
YPR049C	11.2210198456867	13.257705211399	8.22011273689321	7.89769713835674	5.42089413028888	5.17811991467306	3.20384229929736	6.83194363224263
YCR068W	5.19779296121191	6.42542648735458	7.91996517534419	8.01386393143969	5.61439261272814	5.96836006712007	3.71739428789509	7.23357291153732
YMR159C	5.05072471430431	5.36967254786842	5.29055363649777	4.89930764069432	2.9091784495668	3.46679025338669	1.77086922948259	4.1781134636404
YFR021W	9.26170540130637	11.7330506085047	10.0118868651428	14.2572904421006	10.328319026852	8.83189897088774	20.1995322488274	11.7948334033305
YNL242W	10.3487061517568	9.28013390266502	5.18526547015915	3.76682613007499	1.98563456388476	1.954766972028	3.30775773388958	2.39124555161649
YDL113C	35.1843215897457	36.5477994158927	27.4465092336618	26.6023073551909	16.4515078582585	17.4503150790407	13.9403364729765	20.7297072901998
YPL100W	12.1905171260068	9.99412950786517	12.9225454683604	14.1830491331019	10.7843461150314	10.2515739992981	30.681767288345	12.4902335914091
YCL038C	18.3456370328138	22.4646662430784	26.5386183474242	25.7612555841967	15.5994105937122	17.4633013213677	14.8350452696569	20.5665847996387
YLR431C	10.0484014903964	10.9881098370057	8.56675439061161	20.1897840283885	5.2131096670286	7.02965494719173	9.44423269231625	8.52279467086836
YLR189C	2.84974205344068	3.56400251517689	3.69935459111243	3.42931784893315	2.05868081185651	2.10798570283883	2.55342605464645	2.29082119747282
YJL178C	399.186866373657	434.919744946779	380.528737343645	402.766680865783	249.01346961708	267.730606578281	106.278648428557	328.773417333615
YNR007C	21.8951461592351	16.3149193968331	19.6139415013651	23.7630358602497	14.3393148896723	15.8847099599417	23.8428097955673	18.8854295294013
YIL146C	6.97628526687217	8.23984193092196	11.7859343398069	17.5360869404263	9.52060670696412	8.97570746578205	9.60292856475812	11.2767455767955
YHR171W	20.9251427099822	28.2900896967119	35.3842410163534	39.3070180159267	24.497370452767	34.9996922102315	22.4725645779691	39.1978150024545
YDL149W	38.4862301169185	27.3442845628713	21.5342347268592	19.2394624611573	12.6895263814783	11.6180829005078	25.1918067319408	14.6453913981277
YMR301C	128.823241278483	128.151605198492	87.6230071602927	136.468094408545	52.407687534702	48.8887159414628	58.8942295844516	64.194398906143
YBL099W	9197.28820308249	9607.34236040235	7843.83815861977	9059.35347578564	5372.2410820205	5406.41042354982	6516.26328369475	5522.26412381578
YLR393W	55.7779019886188	48.9467756952853	40.5633764978071	39.3570119000361	26.3708187147634	22.6974188180366	46.8844568665038	30.3168746436563
YNL315C	651.708931584113	501.043220018094	445.210931030104	473.910181374092	254.597721456553	242.742473086315	256.147874936786	260.695562771061
YJL180C	741.905601360846	843.611316784901	565.514013242212	560.593543517234	243.631924739032	232.428083368376	178.089692837307	264.305005035819
YPL271W	1059.64250670427	489.109035187307	553.088841177906	464.676503251521	233.112236437408	350.478482266481	390.273466722289	350.879579179123
YDR377W	820.696295901691	837.197371289318	837.869741084399	1096.68685653152	622.502368613029	552.940110230214	760.85538413943	597.736747827524
YML081C-A	7031.43176135229	6260.50011585689	3742.4640415519	4461.73580421843	2748.112142781	3048.84742111273	2885.93457875079	3369.77872859828
YJR121W	18199.0211234898	22873.3965670498	17308.2108288299	20209.0622625021	10318.1017334137	11008.1765564393	7515.34203857546	11092.575001948
YPR020W	11252.0342542696	11704.4350164017	8796.98329925002	8994.94494187529	4169.31587743605	4392.99620427929	6540.52203775236	4385.03565916421
YDR350C	5.97037100735962	7.51176210076643	8.28588124653234	9.06214134720493	5.74547430274693	5.21318662202681	5.09018779824336	6.71362954185791
YNR020C	154.827905384928	174.824869883248	124.600732005791	141.237173232049	74.4030374076222	66.5596824204468	49.9148906849399	73.861924408294
YMR098C	23.3085371107586	26.2493825373166	22.4338540087181	21.9638694745232	11.3975487548324	11.8879584108618	11.0585909637415	13.1387283716194
YBR039W	1145.06777357268	1239.46518662631	1481.05593594446	2184.8722776508	1444.73449477966	1349.43805874457	1610.05432486333	1465.12451854198
YPL078C	12714.5140038267	14706.2515167812	10316.203194982	10575.2878313337	4918.39306792886	5166.44808527431	3141.10180060072	5327.69591599725
YDR298C	9018.96630384779	10422.7712935725	7128.18114511309	6814.39177387508	3378.70081978275	3586.83640306369	3420.8090219883	3701.95330237642
YKL016C	3105.56770984242	3872.55567181299	3564.3309769497	4802.76749813507	2967.84321439741	2853.2570351824	2682.32755345929	3167.1697205846
YML116W	8.00721784960991	7.4066432518778	3.74202680041547	3.66530934753244	2.23167966262354	2.14075784030316	1.68251795329389	2.95468899594481
YLR114C	157.396119446467	174.552192314593	151.648111761071	146.582875272452	92.289835496329	95.2668336382012	43.2090016020305	112.864682615427
YOL078W	6.0167965440142	5.2255190121411	5.09439212713868	4.74910454139217	2.90957332487077	2.47792472991172	5.20840326140224	3.52794109699442
YMR068W	3.92498123688841	4.02739390043096	3.03521035519369	3.17841538370631	1.56118607046038	1.25692164391935	2.33841599172359	2.36799581263775
YJR001W	14.6830962418302	17.5037917322576	26.3318902937305	30.9354679615319	24.1065759194227	19.8437906195299	27.5836364233849	27.8070266358417
YEL064C	5.06799885354949	4.40617186321127	6.10490081166971	4.97858846149442	2.64104015758113	2.95203282559872	2.57507409165581	4.30348948229533
YKL146W	98.3045667700311	97.6748973810337	83.6972635801654	78.3548268049847	49.387981641359	50.066245081029	47.3723551733185	65.4433533201063
YNL101W	2.24552357548042	2.826037311786	7.89587369932836	7.82567263602694	4.87551418882184	4.98999526367163	3.87691102562517	6.43898205666658
YBL089W	45.8215630220534	46.3944150241287	45.3348665788313	43.181134682353	22.8072691805173	24.4730480349208	22.7811947543192	28.9235284848257
YER119C	166.674634698453	174.25323755441	261.35419311548	227.781303628988	116.219851313968	132.203982879109	104.752745943103	152.658316524878
YIL088C	48.0906052985752	52.2177841115126	121.751886436659	190.638881006257	113.577107683925	111.137580547615	85.3250473485586	165.037220675526
YPR122W	27.9430755458593	32.2804175517535	23.8637177181911	27.3381674384667	12.7188827733688	12.7166173696261	10.9328384625745	16.6735527790354
YIL124W	1754.96867541814	1905.03502029994	1830.95705629561	1802.89252523882	1216.24238808778	1213.05272451787	1086.4354787781	1517.70786130417
YOR113W	29.0448954276709	21.8880508175089	19.7498097580547	17.1857993684125	11.7684308068925	11.2845635071877	16.9371975305559	13.7587191424534
YIL015W	6.07132531423817	6.36087982689904	8.61021021105691	8.78300247550921	5.8704047352611	6.00977161085213	4.70550160684536	6.32572651539325
YKR099W	24.3425175836727	24.4847241252032	18.6904203317143	17.6922654354319	10.9834880065674	10.1876129927644	9.58988970057396	13.7938625217549
YHR208W	1958.71449287202	2584.68300356179	3041.8563508656	3166.07914738317	1787.86788163857	2351.77868209862	2381.408822772	2349.72158287964
YJR148W	134.274019896164	122.354428104266	133.84990593153	113.152798477291	100.980064563742	112.908305858658	180.518011146656	102.559752131538
YJL020C	201.961534449355	227.954728567447	209.463154847573	213.87561961675	120.95138218835	140.666305228371	108.957527760631	177.649783660902
YPL255W	1.48476698987355	1.7384978241089	2.62758688375313	2.50093865168303	1.51606902943383	1.69333116070039	0.94824165746809	1.96356414530775
YHR040W	182.574070499494	167.682318227535	160.062913919313	274.409401989294	220.347788601825	134.734398801195	503.775377124265	251.09592503859
YMR237W	152.233895973948	188.557994929194	161.599853754756	144.378490719254	93.2870945783937	89.3011914464078	84.4738753044992	124.295325727077
YKR027W	29.0210525994621	31.5760289306824	26.4150225390504	26.5229587616224	15.5367791160324	16.1709694768148	14.2630900556526	20.3879242399721
YJL095W	1.03641057117448	1.34142583207901	0.824754084041702	0.863423087575108	0.540427932891298	0.557629432528556	0.326096600434109	0.702083210864574
YDR361C	356.478784258292	406.386906163364	245.387457422058	238.388545663878	128.416944285145	136.074887282325	112.711916035375	185.227320033343
YDR375C	89.4232670511608	70.1183672002434	34.6835387594306	32.2163082531202	14.0445288513602	12.9053285195832	27.5817409855285	15.3628736314879
YIL033C	975.66473520131	942.597083158054	610.089730201806	546.352615530941	367.963805530413	384.753813978432	598.23827512538	488.832283825132
YLR399C	306.794477595605	336.755796379409	298.363813013633	275.501189794507	173.712106480335	170.972732416244	163.91533394801	210.750646338666
YAL060W	254.829125355671	298.717183227742	261.313890113883	305.417846932866	178.380507692829	174.685037384857	190.410876790187	243.620371695171
YNL039W	4.25967306228066	4.40499239916017	4.19225501171342	5.06801187367294	3.82231427445206	2.85604913146964	6.49617199849066	4.35456442031765
YER155C	30.9058290670516	36.5757950528944	37.3578455384522	39.3291661713388	24.596323482783	24.6904510440369	21.9989785937408	31.5915927354898
YPL115C	12.811255505735	12.1291040874124	15.8572164156121	16.0109969906418	9.5928381736426	8.18356303831474	7.27225682837558	10.6511898470547
YPL161C	95.5235685377321	124.846533324061	76.1417625081537	79.7779253721719	42.3994379918494	48.8841867466978	23.9625558644336	64.5255496670381
YLR412W	14.8983102433887	19.1279614380189	20.2205931957203	27.1733835111948	20.1047312607393	17.6016530866006	33.6971010184484	25.0109854637551
YIL004C	306.502404972511	305.859883795912	212.25026944444	191.869145656329	109.985542777785	109.221118610831	83.8358110562099	131.556210908599
YPR176C	144.903554414769	193.138837385696	114.674817959366	120.64281302198	66.6776511881175	79.020305929338	41.2521609517893	98.5908487510195
YKR068C	440.119385313671	584.250181308663	575.02792236655	678.791091777303	366.782793095864	417.723738447991	343.169195746851	548.413818590015
YJL031C	169.72276226247	172.574478061958	107.506283528391	105.494376826906	54.5969122258682	62.4667437094544	50.1317563057996	75.5744300501173
YOR198C	1190.92624039649	1146.35294599321	832.509681107727	907.781215031595	629.615750109173	624.712847428484	665.261609338163	792.631674613647
YDR299W	62.2078417490666	81.0735140007405	58.2683327708968	77.2796660125392	46.3692531891282	39.552863951706	28.075323035293	56.5479583758639
YGR282C	14333.7971677501	13877.5545346113	9521.6738904151	8581.97546831477	4074.8993965685	6125.77521417114	4866.00099485788	7192.71859935996
YHR101C	53.2366012487751	64.4305025304471	58.7972693548222	61.1812252456536	38.7347336918675	44.4407594137773	29.4095535593539	54.8042569760332
YCL029C	0.0792697715091947	0.0940564167794239	0.0751282384024816	0.083334268880719	0.0571674142325857	0.0551403395887392	0.0930166259855582	0.0728752305949845
YER016W	25.4465039785419	27.161651951619	23.3555937201405	22.6523880965308	11.3046930870932	11.4332719397351	11.0900715793631	14.2400012014952
YGR286C	459.671330567441	465.455783763211	223.741903306542	211.038961891742	83.1198112679076	76.4106385107541	65.1618273520016	66.8526764869409
YFL007W	33.3264692430173	40.099609275183	23.5144650611268	27.4525902157232	16.6262249497302	15.8020935785687	13.1606392844005	21.8036559734983
YER177W	19.3294363656207	271.848533619688	633.815927702204	1320.05625424677	1033.65088283532	1263.32497672593	1447.77890519999	1491.94398837568
YDR099W	355.46543229127	580.03182403411	771.970656679465	1183.62813301562	745.470454256898	1255.16809817755	1466.9679331214	1481.97872658205
YPL217C	43.17053266037	53.8567406713405	41.1470299733966	49.5318641850492	27.73530182879	25.4187306038124	20.04644063314	33.7569363503731
YIL096C	30.6818761115425	29.9374623417959	20.1883326102945	20.9717118471829	14.3094460184368	12.3257495094024	15.7551628283264	17.5098147442394
YJR025C	102.525926255921	99.7869293548163	143.132948388346	175.000041441971	184.985878344331	202.009594216758	200.146804853265	233.25623374701
YJR078W	270.068801840453	314.245814137146	83.4686184773128	75.5466471777007	49.3200077580996	54.8871904520063	37.5148550989951	67.4418138172387
YJL060W	252.499785240848	264.08527402672	360.5102679149	425.624268346549	297.035145457984	297.708310756951	383.595472433761	406.853754720047
YBL098W	454.593398842705	545.329085280375	164.545049724791	151.853107137444	76.5010675144831	86.2538057145984	61.4427546203279	96.6124153467929
YLR231C	32.2097516493395	31.6358895830551	50.1264841102555	58.1803465560708	54.1682604715384	48.6814073575033	102.836322199593	58.3755826183395
YFR047C	6118.25632769733	5432.9514970734	3508.98619000136	2990.83873566152	1648.67354969261	1808.15261921521	1763.00445905162	2198.76077500245
YDR428C	157.008241057785	183.505822784811	157.465356453989	150.588283439906	89.1854514270803	93.829546243816	65.9147033678502	113.051059763506
YNL271C	17.0488203221146	14.7110311652081	10.5322255907661	8.1365019083635	4.15176343711217	4.57811093113745	4.06337035452997	5.00885096484934
YNL166C	34.328401007451	42.6304269454547	30.2541627604908	29.3925087401755	16.5529113450887	16.430365847875	11.8043851979663	22.6174112040749
YER114C	30.6107291457496	29.792958506336	26.0109862457255	23.3797517554134	15.2383346236863	13.9593221997426	23.1238335657301	17.803827696591
YNL042W	0.0973153542664073	0.0727536447521914	0.137489522567435	0.189796334607803	0.160067899189339	0.166155329900933	0.126169793804337	0.226094560232052
YLR078C	73.9313029748325	134.366172460061	120.794631356317	154.924970409902	71.1408527236997	111.072692786953	77.1089846976755	138.373860781094
YDL141W	26.7430073118555	24.8150696557078	19.1382102231053	19.133740983135	10.7392754251521	10.8902663858724	14.5812806823674	13.1792107534131
